species_id,family,genus,species,id_level,full_id
2953,cyatheaceae,cyathea,poeppigii,species,1
2954,cyatheaceae,cyathea,puertoricensis,species,1
2955,cyatheaceae,cyathea,pungens,species,1
2956,cyatheaceae,cyathea,straminea,species,1
2957,cyatheaceae,cyathea,tortuosa,species,1
2958,cyatheaceae,cyathea,ulei,species,1
2959,cyatheaceae,dicksonia,m1,genus,0
2960,cyatheaceae,dicksonia,sellowiana,species,1
2961,cyatheaceae,m1,m1,family,0
2962,cyatheaceae,m2,m1,family,0
2963,cyatheaceae,m3,m1,family,0
2964,cyatheaceae,me,m1,family,0
2965,cyatheaceae,nephelea,cf cuspidata,species,1
2966,cyatheaceae,polybotrya,caracasana,species,1
2967,cyatheaceae,sphaeropteris,lepifera,species,1
2968,cyatheaceae,sphaeropteris,m1,genus,0
2969,cyatheaceae,sphaeropteris,quindinensis,species,1
2970,cyatheaceae,sphaeropteris,quinduensis,species,1
2971,cyatheaceae,tree fern,m1,genus,0
2972,cyatheaceae,trichipteris,aff procera,species,1
2973,cyatheaceae,trichipteris,conjugata,species,1
2974,cyatheaceae,trichipteris,nigra,species,1
2975,cyatheaceae,trichipteris,trichiata,species,1
2976,cyatheaceae,trichipterys,cf nigra,species,1
2977,cyatheaceae,trichipterys,nigra,species,1
2978,cyatheaceae,trichopteris,nigripes,species,1
2979,cyatheaceaea,cyathea,rebeccae,species,1
2980,cyclanthaceae,asplundia,aff vaguas,species,1
2981,cyclanthaceae,asplundia,antioquiae,species,1
2982,cyclanthaceae,asplundia,australis,species,1
2983,cyclanthaceae,asplundia,ecuadorensis,species,1
2984,cyclanthaceae,asplundia,ecuadoriensis,species,1
2985,cyclanthaceae,asplundia,ferruginea,species,1
2986,cyclanthaceae,asplundia,m1,genus,0
2987,cyclanthaceae,asplundia,m2,genus,0
2988,cyclanthaceae,asplundia,m3,genus,0
2989,cyclanthaceae,asplundia,peruviana,species,1
2990,cyclanthaceae,asplundia,pycnantha,species,1
2991,cyclanthaceae,asplundia,santae-ritae,species,1
2992,cyclanthaceae,asplundia,stenophylla,species,1
2993,cyclanthaceae,asplundia,utilia,species,1
2994,cyclanthaceae,doliocarpus,dentatus,species,1
2995,cyclanthaceae,evodianthus,funifer,species,1
2996,cyclanthaceae,evodianthus,funifer?,species,1
2997,cyclanthaceae,evodianthus,m1,genus,0
2998,cyclanthaceae,ludovia,m1,genus,0
2999,cyclanthaceae,sphaeradenia,m1,genus,0
3000,cyclanthaceae,sphaeradenia,silvestris,species,1
3001,cyclanthaceae,sphaeradenia,steyermarkii,species,1
3002,cyclanthaceae,thoracocarpus,m1,genus,0
3003,daphniphyllaceae,daphniphyllum,glaucescens,species,1
3004,daphniphyllaceae,daphniphyllum,macropodum,species,1
3005,daphniphyllaceae,daphniphyllum,nilgirenses,species,1
3006,daphniphyllaceae,daphniphyllum,nilgirensis,species,1
3007,davidsoniaceae,davidsonia,pruriens,species,1
3008,dichapetalaceae,dichapetalum,acuminatum,species,1
3009,dichapetalaceae,dichapetalum,aff hirsuta,species,1
3010,dichapetalaceae,dichapetalum,barteri,species,1
3011,dichapetalaceae,dichapetalum,cf bangii,species,1
3012,dichapetalaceae,dichapetalum,cf bullatum,species,1
3013,dichapetalaceae,dichapetalum,cf rugosum,species,1
3014,dichapetalaceae,dichapetalum,cymulosum,species,1
3015,dichapetalaceae,dichapetalum,ebenac cf,species,1
3016,dichapetalaceae,dichapetalum,flaviflorum,species,1
3017,dichapetalaceae,dichapetalum,glandulosum,species,1
3018,dichapetalaceae,dichapetalum,heudelotii,species,1
3019,dichapetalaceae,dichapetalum,hispidum,species,1
3020,dichapetalaceae,dichapetalum,integripetalum,species,1
3021,dichapetalaceae,dichapetalum,m1,genus,0
3022,dichapetalaceae,dichapetalum,m2,genus,0
3023,dichapetalaceae,dichapetalum,m3,genus,0
3024,dichapetalaceae,dichapetalum,m5,genus,0
3025,dichapetalaceae,dichapetalum,madagascariense,species,1
3026,dichapetalaceae,dichapetalum,mombuttense,species,1
3027,dichapetalaceae,dichapetalum,mossambicense,species,1
3028,dichapetalaceae,dichapetalum,mozambiquensis cf,species,1
3029,dichapetalaceae,dichapetalum,mundense,species,1
3030,dichapetalaceae,dichapetalum,odoratum,species,1
3031,dichapetalaceae,dichapetalum,pallidum,species,1
3032,dichapetalaceae,dichapetalum,petolatum,species,1
3033,dichapetalaceae,dichapetalum,rudatisii,species,1
3034,dichapetalaceae,dichapetalum,rugosum,species,1
3035,dichapetalaceae,dichapetalum,sessiliflorum,species,1
3036,dichapetalaceae,dichapetalum,spruceanum,species,1
3037,dichapetalaceae,dichapetalum?,m1,genus,0
3038,dichapetalaceae,dichapetulum,papuana,species,1
3039,dichapetalaceae,dichapetulum,sessiliflorum,species,1
3040,dichapetalaceae,dishapetalum,insigne,species,1
3041,dichapetalaceae,stephanopodium,angulatum,species,1
3042,dichapetalaceae,stephanopodium,m1,genus,0
3043,dichapetalaceae,tapura,acreana,species,1
3044,dichapetalaceae,tapura,africana,species,1
3045,dichapetalaceae,tapura,amazonica,species,1
3046,dichapetalaceae,tapura,guianensis,species,1
3047,dichapetalaceae,tapura,juruana,species,1
3048,dichapetalaceae,tapura,juruana?,species,1
3049,dichapetalaceae,tapura,m1,genus,0
3050,dichapetalaceae,tapura,m2,genus,0
3051,dichapetalaceae,tapura,peruviana,species,1
3052,dichapetalaceae,tapura,singularis,species,1
3053,dichapetalum,tapura,m1,genus,0
3054,dicksoniaceae,dicksonia,m1,genus,0
3055,dicksoniaceae,dicksonia,sellowiana,species,1
3056,didiereaceae,alluaudia,procera,species,1
3057,dilleniaceae,cf dillenac.,m1,genus,0
3058,dilleniaceae,curatella,americana,species,1
3059,dilleniaceae,davilla,kunthii,species,1
3060,dilleniaceae,davilla,m1,genus,0
3061,dilleniaceae,davilla,multiflora,species,1
3062,dilleniaceae,davilla,nitida,species,1
3063,dilleniaceae,davilla,rugosa,species,1
3064,dilleniaceae,dillenia,castanifolia,species,1
3065,dilleniaceae,dillenia,excelsa,species,1
3066,dilleniaceae,dillenia,m1,genus,0
3067,dilleniaceae,dillenia,reifferscheidia,species,1
3068,dilleniaceae,dillenia,sumatrana,species,1
3069,dilleniaceae,dillenia,triquetra,species,1
3070,dilleniaceae,doliocarpus,aff. magnificus,species,1
3071,dilleniaceae,doliocarpus,amazonicus ssp amazonicus,species,1
3072,dilleniaceae,doliocarpus,cf. amazonicus,species,1
3073,dilleniaceae,doliocarpus,dantatus?,species,1
3074,dilleniaceae,doliocarpus,dentatus,species,1
3075,dilleniaceae,doliocarpus,dentatus?,species,1
3076,dilleniaceae,doliocarpus,hispedifolius,species,1
3077,dilleniaceae,doliocarpus,m1,genus,0
3078,dilleniaceae,doliocarpus,m2,genus,0
3079,dilleniaceae,doliocarpus,macrocarpus,species,1
3080,dilleniaceae,doliocarpus,macrocarpus cf,species,1
3081,dilleniaceae,doliocarpus,major,species,1
3082,dilleniaceae,doliocarpus,multiflorus,species,1
3083,dilleniaceae,doliocarpus,olivaceous,species,1
3084,dilleniaceae,doliocarpus?,macrocarpus cf,species,1
3085,dilleniaceae,m,m1,family,0
3086,dilleniaceae,m1,m1,family,0
3087,dilleniaceae,m2,m1,family,0
3088,dilleniaceae,m3,m1,family,0
3089,dilleniaceae,pinzona,coriacea,species,1
3090,dilleniaceae,pinzona,m1,genus,0
3091,dilleniaceae,tetracera,akara,species,1
3092,dilleniaceae,tetracera,alnifolia,species,1
3093,dilleniaceae,tetracera,aspenula,species,1
3094,dilleniaceae,tetracera,hydrophila,species,1
3095,dilleniaceae,tetracera,m1,genus,0
3096,dilleniaceae,tetracera,m3,genus,0
3097,dilleniaceae,tetracera,macrophylla,species,1
3098,dilleniaceae,tetracera,nordtiana,species,1
3099,dilleniaceae,tetracera,parviflora,species,1
3100,dilleniaceae,tetracera,volubilis,species,1
3101,dilleniaceae,tetracera,willdenowiana,species,1
3102,dioscoreaceae,dioscorea,m1,genus,0
3103,dipterocarpaceae,anisoptera,costata,species,1
3104,dipterocarpaceae,anisoptera,laevis,species,1
3105,dipterocarpaceae,cotylelobium,melanoxylum,species,1
3106,dipterocarpaceae,dipterocarpus,cornutus,species,1
3107,dipterocarpaceae,dipterocarpus,geniculatus,species,1
3108,dipterocarpaceae,dipterocarpus,gracilis,species,1
3109,dipterocarpaceae,dipterocarpus,hasseltii,species,1
3110,dipterocarpaceae,dipterocarpus,intricatus,species,1
3111,dipterocarpaceae,dipterocarpus,m1,genus,0
3112,dipterocarpaceae,dryanobalanops,beccarii,species,1
3113,dipterocarpaceae,hopea,m1,genus,0
3114,dipterocarpaceae,neobalanocarpus,heimii,species,1
3115,dipterocarpaceae,shorea,acuminata,species,1
3116,dipterocarpaceae,shorea,atrivinosa,species,1
3117,dipterocarpaceae,shorea,beccariana,species,1
3118,dipterocarpaceae,shorea,bracteolata,species,1
3119,dipterocarpaceae,shorea,brunnescens,species,1
3120,dipterocarpaceae,shorea,ciliata,species,1
3121,dipterocarpaceae,shorea,contorta,species,1
3122,dipterocarpaceae,shorea,crassa,species,1
3123,dipterocarpaceae,shorea,cuspidata,species,1
3124,dipterocarpaceae,shorea,elliptica,species,1
3125,dipterocarpaceae,shorea,falcifera,species,1
3126,dipterocarpaceae,shorea,flava,species,1
3127,dipterocarpaceae,shorea,hopeifolia,species,1
3128,dipterocarpaceae,shorea,lepidota,species,1
3129,dipterocarpaceae,shorea,leprosula,species,1
3130,dipterocarpaceae,shorea,macroptera ssp. baillonii,species,1
3131,dipterocarpaceae,shorea,maxima,species,1
3132,dipterocarpaceae,shorea,maxwelliana,species,1
3133,dipterocarpaceae,shorea,multiflora,species,1
3134,dipterocarpaceae,shorea,obtusa,species,1
3135,dipterocarpaceae,shorea,oralis,species,1
3136,dipterocarpaceae,shorea,ovalis,species,1
3137,dipterocarpaceae,shorea,ovata,species,1
3138,dipterocarpaceae,shorea,parviflora,species,1
3139,dipterocarpaceae,shorea,parvifolia,species,1
3140,dipterocarpaceae,shorea,pauciflora,species,1
3141,dipterocarpaceae,shorea,roxburghii,species,1
3142,dipterocarpaceae,shorea,scaberrima,species,1
3143,dipterocarpaceae,shorea,subcylindrica,species,1
3144,dipterocarpaceae,shorea,superba,species,1
3145,dipterocarpaceae,vatica,micrantha,species,1
3146,dipterocarpaceae,vatica,nitens,species,1
3147,dipterocarpaceae,vatica,oblongifolia,species,1
3148,ebenaceae,diospyros,ahernii,species,1
3149,ebenaceae,diospyros,alboflavescens,species,1
3150,ebenaceae,diospyros,apiculata,species,1
3151,ebenaceae,diospyros,argentea,species,1
3152,ebenaceae,diospyros,artanthifolia,species,1
3153,ebenaceae,diospyros,barteri,species,1
3154,ebenaceae,diospyros,bipindensis,species,1
3155,ebenaceae,diospyros,borneensis,species,1
3156,ebenaceae,diospyros,buxifolia,species,1
3157,ebenaceae,diospyros,canaliculata,species,1
3158,ebenaceae,diospyros,castanea,species,1
3159,ebenaceae,diospyros,cf aequoris,species,1
3160,ebenaceae,diospyros,conocarpa,species,1
3161,ebenaceae,diospyros,crassiflora,species,1
3162,ebenaceae,diospyros,dendo,species,1
3163,ebenaceae,diospyros,diepenhorstii,species,1
3164,ebenaceae,diospyros,dippenhorstii,species,1
3165,ebenaceae,diospyros,discolor,species,1
3166,ebenaceae,diospyros,ehretibides,species,1
3167,ebenaceae,diospyros,ehretioides,species,1
3168,ebenaceae,diospyros,eriantha,species,1
3169,ebenaceae,diospyros,euphlebia,species,1
3170,ebenaceae,diospyros,fanciflora,species,1
3171,ebenaceae,diospyros,fasciculiflora,species,1
3172,ebenaceae,diospyros,ferrea?,species,1
3173,ebenaceae,diospyros,ferruginescens,species,1
3174,ebenaceae,diospyros,foveo-reticulata,species,1
3175,ebenaceae,diospyros,gabunensis,species,1
3176,ebenaceae,diospyros,graciliflora,species,1
3177,ebenaceae,diospyros,hemicycloides,species,1
3178,ebenaceae,diospyros,hermaphrodites,species,1
3179,ebenaceae,diospyros,hoyleana,species,1
3180,ebenaceae,diospyros,hoylei,species,1
3181,ebenaceae,diospyros,iturensis,species,1
3182,ebenaceae,diospyros,japonica,species,1
3183,ebenaceae,diospyros,jerensis,species,1
3184,ebenaceae,diospyros,latispathulata,species,1
3185,ebenaceae,diospyros,m1,genus,0
3186,ebenaceae,diospyros,m10,species,1
3187,ebenaceae,diospyros,m11,species,1
3188,ebenaceae,diospyros,m12,species,1
3189,ebenaceae,diospyros,m2,genus,0
3190,ebenaceae,diospyros,m3,genus,0
3191,ebenaceae,diospyros,m4,genus,0
3192,ebenaceae,diospyros,m5,genus,0
3193,ebenaceae,diospyros,m6,genus,0
3194,ebenaceae,diospyros,m7,genus,0
3195,ebenaceae,diospyros,m8,genus,0
3196,ebenaceae,diospyros,m9,genus,0
3197,ebenaceae,diospyros,malabania/pseudo?,species,1
3198,ebenaceae,diospyros,malam,species,1
3199,ebenaceae,diospyros,malayana,species,1
3200,ebenaceae,diospyros,maritima,species,1
3201,ebenaceae,diospyros,mathewsiana,species,1
3202,ebenaceae,diospyros,megasepala,species,1
3203,ebenaceae,diospyros,melinonii,species,1
3204,ebenaceae,diospyros,montana,species,1
3205,ebenaceae,diospyros,nitida,species,1
3206,ebenaceae,diospyros,obliquifolia,species,1
3207,ebenaceae,diospyros,pendula,species,1
3208,ebenaceae,diospyros,peruviana,species,1
3209,ebenaceae,diospyros,piscatoria,species,1
3210,ebenaceae,diospyros,poncei,species,1
3211,ebenaceae,diospyros,praetermissa,species,1
3212,ebenaceae,diospyros,preussii,species,1
3213,ebenaceae,diospyros,pseudomespilus,species,1
3214,ebenaceae,diospyros,scortechinii,species,1
3215,ebenaceae,diospyros,simulans,species,1
3216,ebenaceae,diospyros,sinaloensis?,species,1
3217,ebenaceae,diospyros,singapurensis,species,1
3218,ebenaceae,diospyros,suaveolens,species,1
3219,ebenaceae,diospyros,tessellaria,species,1
3220,ebenaceae,diospyros,tetrasperma,species,1
3221,ebenaceae,diospyros,texana,species,1
3222,ebenaceae,diospyros,undabunda,species,1
3223,ebenaceae,diospyros,venosa,species,1
3224,ebenaceae,diospyros,verrucosa,species,1
3225,ebenaceae,diospyros,virginiana,species,1
3226,ebenaceae,diospyros,xylspioides,species,1
3227,ebenaceae,diospyros,zenkeri,species,1
3228,ebenaceae,diospyros?,m1,genus,0
3229,ebenaceae,diospyros?,xanthophyllum,species,1
3230,ebenaceae,diospyrosz?,cf aequaria,species,1
3231,ebenaceae,lissocarpa,benthamii,species,1
3232,ebenaceae?,cf diospyros,m1,genus,0
3233,ebenaceae?,diospyros?,m1,genus,0
3234,elaeagnaceae,eleagnus,conforta,species,1
3235,elaeagnaceae,eleagnus,glabra,species,1
3236,elaeagnaceae,eleagnus,latifolia,species,1
3237,elaeocarpaceae,aceratium,m1,genus,0
3238,elaeocarpaceae,aceratium,m3,genus,0
3239,elaeocarpaceae,aceratium?,m1,genus,0
3240,elaeocarpaceae,aristotelia,megalosperma,species,1
3241,elaeocarpaceae,dubouzetia,elegans,species,1
3242,elaeocarpaceae,elaeacarpus,stipularis,species,1
3243,elaeocarpaceae,elaeocarpus,amplifolius,species,1
3244,elaeocarpaceae,elaeocarpus,arahemicus,species,1
3245,elaeocarpaceae,elaeocarpus,cf. subserretus,species,1
3246,elaeocarpaceae,elaeocarpus,ferriginea,species,1
3247,elaeocarpaceae,elaeocarpus,ferrugineus,species,1
3248,elaeocarpaceae,elaeocarpus,largiflorens,species,1
3249,elaeocarpaceae,elaeocarpus,m1,genus,0
3250,elaeocarpaceae,elaeocarpus,m2,genus,0
3251,elaeocarpaceae,elaeocarpus,m3,genus,0
3252,elaeocarpaceae,elaeocarpus,m5,genus,0
3253,elaeocarpaceae,elaeocarpus,m6,genus,0
3254,elaeocarpaceae,elaeocarpus,rugosus,species,1
3255,elaeocarpaceae,elaeocarpus,sapot cf,species,1
3256,elaeocarpaceae,elaeocarpus,sericopetalus,species,1
3257,elaeocarpaceae,elaeocarpus,serratus,species,1
3258,elaeocarpaceae,elaeocarpus,sp. nov.,species,1
3259,elaeocarpaceae,elaeocarpus,sylvestris,species,1
3260,elaeocarpaceae,elaeocarpus,yateensis,species,1
3261,elaeocarpaceae,eleocarpus,serratus,species,1
3262,elaeocarpaceae,faramea,sessilifolia,species,1
3263,elaeocarpaceae,sloanea,aff laurifolia,species,1
3264,elaeocarpaceae,sloanea,australis,species,1
3265,elaeocarpaceae,sloanea,berteriana,species,1
3266,elaeocarpaceae,sloanea,brachytepa,species,1
3267,elaeocarpaceae,sloanea,brevipes,species,1
3268,elaeocarpaceae,sloanea,eichleri,species,1
3269,elaeocarpaceae,sloanea,faginea,species,1
3270,elaeocarpaceae,sloanea,fragrans,species,1
3271,elaeocarpaceae,sloanea,grandiflora,species,1
3272,elaeocarpaceae,sloanea,grandifolia cf,species,1
3273,elaeocarpaceae,sloanea,guianensis,species,1
3274,elaeocarpaceae,sloanea,guianensis?,species,1
3275,elaeocarpaceae,sloanea,m1,genus,0
3276,elaeocarpaceae,sloanea,m2,genus,0
3277,elaeocarpaceae,sloanea,m3,genus,0
3278,elaeocarpaceae,sloanea,m4,genus,0
3279,elaeocarpaceae,sloanea,m5,genus,0
3280,elaeocarpaceae,sloanea,m6,genus,0
3281,elaeocarpaceae,sloanea,m7,genus,0
3282,elaeocarpaceae,sloanea,m8,genus,0
3283,elaeocarpaceae,sloanea,m9,genus,0
3284,elaeocarpaceae,sloanea,macbrydei,species,1
3285,elaeocarpaceae,sloanea,macrophylla,species,1
3286,elaeocarpaceae,sloanea,meiantha,species,1
3287,elaeocarpaceae,sloanea,meianthera,species,1
3288,elaeocarpaceae,sloanea,monosperma,species,1
3289,elaeocarpaceae,sloanea,picapica,species,1
3290,elaeocarpaceae,sloanea,pubescens,species,1
3291,elaeocarpaceae,sloanea,saginensis,species,1
3292,elaeocarpaceae,sloanea,sinemariensis,species,1
3293,elaeocarpaceae,sloanea,sogeriensis,species,1
3294,elaeocarpaceae,sloanea,terniflora,species,1
3295,elaeocarpaceae,sloanea,tuerckheimii,species,1
3296,elaeocarpaceae,sloanea,turkleimii,species,1
3297,elaeocarpaceae,sloanea,zuliaensis,species,1
3298,elaeocarpaceae,sloanea,zulianensis,species,1
3299,elaeocarpaceae,sloanea?,grandiflora,species,1
3300,elaeocarpaceae,sloanea?,mallotus cf,species,1
3301,elaeocarpaceae,vallea,stipularis,species,1
3302,elaocarpaceae,sloanea,m2,genus,0
3303,elaocarpaceae,sloanea,m3,genus,0
3304,elaocarpaceae,sloanea,m4,genus,0
3305,elaocarpaceae,sloanea,m5,genus,0
3306,elaocarpaceae,sloanea,m6,genus,0
3307,elaocarpaceae,vallea,stipularis,species,1
3308,epacridaceae,styphelia,cymbulae,species,1
3309,ericacaeae,macleania,rupestris,species,1
3310,ericaceae,arbutus,xalapensis,species,1
3311,ericaceae,cavandishia,nucayensis,species,1
3312,ericaceae,cavendishia,antioquiensis,species,1
3313,ericaceae,cavendishia,callista,species,1
3314,ericaceae,cavendishia,m1,genus,0
3315,ericaceae,cavendishia,m2,genus,0
3316,ericaceae,cavendishia,palustris,species,1
3317,ericaceae,cavendishia,tarapotana,species,1
3318,ericaceae,cavendishia,tarapotana var ssp tarapotana,species,1
3319,ericaceae,disterigma,alaterniodes,species,1
3320,ericaceae,gaultheria,phyllarifolia,species,1
3321,ericaceae,kalmia,latifolia,species,1
3322,ericaceae,lyonia,ovalifolia,species,1
3323,ericaceae,m1,m1,family,0
3324,ericaceae,m1,m2,family,0
3325,ericaceae,m2,m1,family,0
3326,ericaceae,m3,m1,family,0
3327,ericaceae,macleania,benthamiana,species,1
3328,ericaceae,macleania,cf smithiana,species,1
3329,ericaceae,pieris,japonica,species,1
3330,ericaceae,psamminia,m1,genus,0
3331,ericaceae,psammisia cf,aberrans,species,1
3332,ericaceae,psammisia,elliptica,species,1
3333,ericaceae,psammisia,ferruginea,species,1
3334,ericaceae,psammisia,m1,genus,0
3335,ericaceae,psammisia,m2,genus,0
3336,ericaceae,psammisia,m3,genus,0
3337,ericaceae,rhododendron,arborescens,species,1
3338,ericaceae,rhododendron,dilatatum,species,1
3339,ericaceae,rhododendron,nialgiricum,species,1
3340,ericaceae,satyria,elongata,species,1
3341,ericaceae,satyria,m1,genus,0
3342,ericaceae,satyria,panurensis,species,1
3343,ericaceae,themistoclesia,m1,genus,0
