count_id,line,species_id,site_code,liana,count
748,3,7298,BEZA1,,1.0
749,10,7318,BEZA1,,1.0
750,10,7396,BEZA1,,1.0
751,8,7690,BEZA1,,1.0
752,9,7690,BEZA1,,3.0
753,1,7725,BEZA1,,1.0
754,2,8023,BEZA1,,3.0
755,9,8023,BEZA1,,2.0
756,10,8023,BEZA1,,4.0
757,2,8066,BEZA1,,2.0
758,4,8066,BEZA1,,4.0
759,10,8066,BEZA1,,1.0
760,1,8530,BEZA1,,4.0
761,3,8530,BEZA1,,10.0
762,4,8530,BEZA1,,15.0
763,5,8530,BEZA1,,5.0
764,8,8530,BEZA1,,1.0
765,10,8530,BEZA1,,1.0
766,3,8531,BEZA1,,2.0
767,5,8531,BEZA1,,9.0
768,6,8531,BEZA1,,8.0
769,7,8531,BEZA1,,1.0
770,8,8531,BEZA1,,2.0
771,2,9158,BEZA1,,1.0
772,7,9158,BEZA1,,1.0
773,9,9212,BEZA1,,1.0
774,3,9401,BEZA1,,2.0
775,1,9405,BEZA1,,4.0
776,2,9405,BEZA1,,1.0
777,3,9405,BEZA1,,1.0
778,5,9405,BEZA1,,3.0
779,6,9405,BEZA1,,24.0
780,7,9405,BEZA1,,17.0
781,8,9405,BEZA1,,3.0
782,9,9405,BEZA1,,2.0
783,10,9405,BEZA1,,1.0
784,3,9406,BEZA1,,3.0
785,1,116,BEZA2,,1.0
786,5,116,BEZA2,,1.0
787,6,116,BEZA2,,1.0
788,7,116,BEZA2,,1.0
789,1,119,BEZA2,,1.0
790,2,119,BEZA2,,3.0
791,4,119,BEZA2,,5.0
792,5,119,BEZA2,,1.0
793,6,119,BEZA2,,1.0
794,1,636,BEZA2,,1.0
795,8,637,BEZA2,,1.0
796,1,1555,BEZA2,,1.0
797,2,1555,BEZA2,,3.0
798,5,1555,BEZA2,,1.0
799,6,1555,BEZA2,,4.0
800,8,1555,BEZA2,,2.0
801,7,1555,BEZA2,,2.0
802,10,1555,BEZA2,,26.0
803,5,1713,BEZA2,,1.0
804,7,1713,BEZA2,,1.0
805,7,1713,BEZA2,,3.0
806,1,1809,BEZA2,,4.0
807,2,1809,BEZA2,,12.0
808,5,1809,BEZA2,,2.0
809,7,1809,BEZA2,,1.0
810,8,1812,BEZA2,,2.0
811,2,1815,BEZA2,,2.0
812,1,1816,BEZA2,,40.0
813,2,1816,BEZA2,,9.0
814,5,1816,BEZA2,,12.0
815,6,1816,BEZA2,,2.0
816,9,1816,BEZA2,,2.0
817,10,1816,BEZA2,,2.0
818,1,1817,BEZA2,,2.0
819,2,1817,BEZA2,,4.0
820,10,1817,BEZA2,,15.0
821,5,1818,BEZA2,,2.0
822,6,1818,BEZA2,,3.0
823,2,2036,BEZA2,,2.0
824,1,2062,BEZA2,,1.0
825,8,2727,BEZA2,,2.0
826,9,2727,BEZA2,,1.0
827,2,2849,BEZA2,,1.0
828,1,2877,BEZA2,,1.0
829,5,3056,BEZA2,,2.0
830,8,3056,BEZA2,,4.0
831,2,3184,BEZA2,,3.0
832,5,3184,BEZA2,,1.0
833,7,3184,BEZA2,,9.0
834,8,3184,BEZA2,,5.0
835,5,3608,BEZA2,,1.0
836,2,3611,BEZA2,,1.0
837,3,3611,BEZA2,,1.0
838,4,3611,BEZA2,,3.0
839,6,3611,BEZA2,,2.0
840,7,3611,BEZA2,,1.0
841,9,3611,BEZA2,,6.0
842,10,3611,BEZA2,,6.0
843,4,3809,BEZA2,,2.0
844,5,3809,BEZA2,,1.0
845,5,3809,BEZA2,,1.0
846,7,3809,BEZA2,,1.0
847,2,3875,BEZA2,,1.0
848,3,3880,BEZA2,,11.0
849,2,3891,BEZA2,,1.0
850,1,3940,BEZA2,,1.0
851,4,3940,BEZA2,,1.0
852,4,4081,BEZA2,,3.0
853,6,4081,BEZA2,,4.0
854,10,4081,BEZA2,,1.0
855,10,4146,BEZA2,,1.0
856,1,4412,BEZA2,,2.0
857,1,4412,BEZA2,,1.0
858,1,4412,BEZA2,,2.0
859,1,4412,BEZA2,,2.0
860,1,4412,BEZA2,,1.0
861,1,4412,BEZA2,,1.0
862,5,4924,BEZA2,,1.0
863,6,4924,BEZA2,,2.0
864,7,5051,BEZA2,,3.0
865,8,5051,BEZA2,,1.0
866,8,5051,BEZA2,,1.0
867,7,5056,BEZA2,,1.0
868,2,7447,BEZA2,,4.0
869,4,7690,BEZA2,,2.0
870,5,7690,BEZA2,,5.0
871,6,7690,BEZA2,,5.0
872,7,7690,BEZA2,,6.0
873,8,7690,BEZA2,,1.0
874,3,7725,BEZA2,,4.0
875,4,7725,BEZA2,,4.0
876,5,7725,BEZA2,,27.0
877,6,7725,BEZA2,,1.0
878,6,7725,BEZA2,,9.0
879,7,7725,BEZA2,,8.0
880,8,7725,BEZA2,,13.0
881,9,7725,BEZA2,,6.0
882,10,7725,BEZA2,,5.0
883,7,8108,BEZA2,,1.0
884,8,8108,BEZA2,,1.0
885,9,8531,BEZA2,,2.0
886,4,9405,BEZA2,,3.0
887,7,9405,BEZA2,,2.0
888,8,9405,BEZA2,,6.0
889,9,9405,BEZA2,,22.0
890,10,9405,BEZA2,,1.0
891,9,9406,BEZA2,,14.0
892,3,116,BEZA3,,2.0
893,3,636,BEZA3,,1.0
894,4,636,BEZA3,,2.0
895,4,637,BEZA3,,1.0
896,1,1555,BEZA3,,11.0
897,3,1555,BEZA3,,11.0
898,4,1555,BEZA3,,1.0
899,7,1555,BEZA3,,5.0
900,8,1555,BEZA3,,3.0
901,1,1809,BEZA3,,2.0
902,4,1809,BEZA3,,2.0
903,5,1809,BEZA3,,3.0
904,6,1809,BEZA3,,4.0
905,7,1809,BEZA3,,1.0
906,8,1809,BEZA3,,1.0
907,3,1811,BEZA3,,5.0
908,8,1811,BEZA3,,1.0
909,1,1816,BEZA3,,5.0
910,3,1816,BEZA3,,2.0
911,4,1816,BEZA3,,17.0
912,5,1816,BEZA3,,17.0
913,6,1816,BEZA3,,9.0
914,3,1817,BEZA3,,1.0
915,7,1817,BEZA3,,1.0
916,7,1818,BEZA3,,1.0
917,3,2724,BEZA3,,1.0
918,4,2724,BEZA3,,1.0
919,6,2724,BEZA3,,2.0
920,3,2727,BEZA3,,1.0
921,6,2727,BEZA3,,1.0
922,7,2727,BEZA3,,11.0
923,8,2727,BEZA3,,1.0
924,8,2729,BEZA3,,13.0
925,3,3056,BEZA3,,3.0
926,4,3056,BEZA3,,1.0
927,6,3056,BEZA3,,1.0
928,7,3056,BEZA3,,2.0
929,8,3056,BEZA3,,2.0
930,4,3601,BEZA3,,1.0
931,1,3611,BEZA3,,5.0
932,2,3611,BEZA3,,1.0
933,4,3611,BEZA3,,1.0
934,7,3611,BEZA3,,5.0
935,8,3611,BEZA3,,1.0
936,7,3802,BEZA3,,4.0
937,1,3810,BEZA3,,1.0
938,3,3810,BEZA3,,2.0
939,2,3880,BEZA3,,5.0
940,5,3891,BEZA3,,9.0
941,6,3891,BEZA3,,2.0
942,6,4010,BEZA3,,1.0
943,3,4081,BEZA3,,1.0
944,7,4081,BEZA3,,4.0
945,8,4081,BEZA3,,2.0
946,4,4082,BEZA3,,1.0
947,5,4924,BEZA3,,2.0
948,6,4924,BEZA3,,1.0
949,4,7447,BEZA3,,1.0
950,4,7447,BEZA3,,1.0
951,7,7690,BEZA3,,2.0
952,1,7725,BEZA3,,19.0
953,2,7725,BEZA3,,14.0
954,3,7725,BEZA3,,10.0
955,7,7725,BEZA3,,1.0
956,8,7725,BEZA3,,13.0
957,3,8108,BEZA3,,3.0
958,1,8531,BEZA3,,2.0
959,1,9405,BEZA3,,2.0
960,2,9405,BEZA3,,1.0
961,8,9405,BEZA3,,1.0
962,3,9406,BEZA3,,5.0
963,4,9406,BEZA3,,2.0
964,6,9407,BEZA3,,2.0
965,8,9568,BEZA3,,2.0
966,3,461,BRISEFER,,1.0
967,4,461,BRISEFER,,1.0
968,6,461,BRISEFER,,1.0
969,9,461,BRISEFER,,2.0
970,10,461,BRISEFER,,1.0
971,8,679,BRISEFER,,7.0
972,1,695,BRISEFER,,4.0
973,2,695,BRISEFER,,6.0
974,3,695,BRISEFER,,8.0
975,4,695,BRISEFER,,3.0
976,5,695,BRISEFER,,9.0
977,6,695,BRISEFER,,5.0
978,7,695,BRISEFER,,3.0
979,9,695,BRISEFER,,8.0
980,10,695,BRISEFER,,5.0
981,3,1798,BRISEFER,,1.0
982,5,1798,BRISEFER,,1.0
983,6,1798,BRISEFER,,3.0
984,8,1798,BRISEFER,,3.0
985,1,1798,BRISEFER,,3.0
986,1,1930,BRISEFER,,2.0
987,3,1930,BRISEFER,,2.0
988,5,1930,BRISEFER,,3.0
989,6,1930,BRISEFER,,2.0
990,7,1930,BRISEFER,,3.0
991,8,1930,BRISEFER,,1.0
992,10,1930,BRISEFER,,1.0
993,1,2220,BRISEFER,,2.0
994,2,2220,BRISEFER,,2.0
995,3,2220,BRISEFER,,1.0
996,4,2220,BRISEFER,,4.0
997,6,2220,BRISEFER,,2.0
998,7,2220,BRISEFER,,4.0
999,8,2220,BRISEFER,,3.0
1000,9,2220,BRISEFER,,1.0
1001,10,2220,BRISEFER,,3.0
1002,2,2280,BRISEFER,,1.0
1003,3,2280,BRISEFER,,1.0
1004,4,2280,BRISEFER,,1.0
1005,5,2280,BRISEFER,,1.0
1006,6,2280,BRISEFER,,1.0
1007,7,2280,BRISEFER,,2.0
1008,8,2280,BRISEFER,,2.0
1009,9,2280,BRISEFER,,1.0
1010,10,2280,BRISEFER,,3.0
1011,3,2382,BRISEFER,,3.0
1012,4,2382,BRISEFER,,1.0
1013,8,2382,BRISEFER,,3.0
1014,6,2469,BRISEFER,,1.0
1015,3,2493,BRISEFER,,1.0
1016,2,2745,BRISEFER,,1.0
1017,5,2746,BRISEFER,l,2.0
1018,7,2746,BRISEFER,l,2.0
1019,10,2746,BRISEFER,l,2.0
1020,6,2746,BRISEFER,l,1.0
1021,1,3219,BRISEFER,,6.0
1022,2,3219,BRISEFER,,6.0
1023,3,3219,BRISEFER,,7.0
1024,4,3219,BRISEFER,,3.0
1025,5,3219,BRISEFER,,7.0
1026,6,3219,BRISEFER,,6.0
1027,7,3219,BRISEFER,,8.0
1028,8,3219,BRISEFER,,4.0
1029,9,3219,BRISEFER,,7.0
1030,10,3219,BRISEFER,,5.0
1031,7,3364,BRISEFER,,1.0
1032,8,3364,BRISEFER,,1.0
1033,1,3369,BRISEFER,,1.0
1034,3,3369,BRISEFER,,1.0
1035,6,3369,BRISEFER,,1.0
1036,9,3369,BRISEFER,,1.0
1037,1,3387,BRISEFER,,4.0
1038,1,3442,BRISEFER,,2.0
1039,2,3445,BRISEFER,,1.0
1040,3,3445,BRISEFER,,3.0
1041,4,3445,BRISEFER,,3.0
1042,5,3445,BRISEFER,,3.0
1043,6,3445,BRISEFER,,1.0
1044,8,3445,BRISEFER,,3.0
1045,9,3445,BRISEFER,,1.0
1046,10,3445,BRISEFER,,2.0
1047,1,3654,BRISEFER,,4.0
1048,2,3654,BRISEFER,,1.0
1049,3,3654,BRISEFER,,3.0
1050,4,3654,BRISEFER,,1.0
1051,6,3654,BRISEFER,,1.0
1052,8,3654,BRISEFER,,5.0
1053,9,3654,BRISEFER,,2.0
1054,10,3654,BRISEFER,,2.0
1055,1,3803,BRISEFER,,5.0
1056,2,3803,BRISEFER,,4.0
1057,3,3803,BRISEFER,,5.0
1058,4,3803,BRISEFER,,1.0
1059,5,3803,BRISEFER,,5.0
1060,6,3803,BRISEFER,,7.0
1061,7,3803,BRISEFER,,8.0
1062,8,3803,BRISEFER,,7.0
1063,9,3803,BRISEFER,,4.0
1064,10,3803,BRISEFER,,2.0
1065,3,4733,BRISEFER,,3.0
1066,4,4733,BRISEFER,,3.0
1067,5,4733,BRISEFER,,2.0
1068,6,4733,BRISEFER,,1.0
1069,7,4733,BRISEFER,,4.0
1070,8,4733,BRISEFER,,2.0
1071,9,4733,BRISEFER,,1.0
1072,10,4733,BRISEFER,,1.0
1073,1,4753,BRISEFER,,1.0
1074,7,4753,BRISEFER,,1.0
1075,5,4754,BRISEFER,,1.0
1076,1,4794,BRISEFER,,3.0
1077,4,4794,BRISEFER,,5.0
1078,5,4794,BRISEFER,,4.0
1079,6,4794,BRISEFER,,2.0
1080,7,4794,BRISEFER,,2.0
1081,8,4794,BRISEFER,,2.0
1082,10,4794,BRISEFER,,4.0
1083,6,4795,BRISEFER,,9.0
1084,1,4796,BRISEFER,,12.0
1085,2,4796,BRISEFER,,8.0
1086,3,4796,BRISEFER,,12.0
1087,4,4796,BRISEFER,,14.0
1088,7,4796,BRISEFER,,5.0
1089,8,4796,BRISEFER,,8.0
1090,9,4796,BRISEFER,,5.0
1091,2,4794,BRISEFER,,1.0
1092,10,4796,BRISEFER,,14.0
1093,6,4812,BRISEFER,,3.0
1094,7,4812,BRISEFER,,1.0
1095,1,4830,BRISEFER,,1.0
1096,2,4830,BRISEFER,,1.0
1097,4,4830,BRISEFER,,2.0
1098,6,4966,BRISEFER,,1.0
1099,9,5051,BRISEFER,,1.0
1100,10,5056,BRISEFER,,1.0
1101,3,5375,BRISEFER,,1.0
1102,5,5375,BRISEFER,,1.0
1103,1,5569,BRISEFER,l,2.0
1104,2,5569,BRISEFER,l,1.0
1105,4,5569,BRISEFER,l,1.0
1106,6,5569,BRISEFER,l,1.0
1107,10,5569,BRISEFER,l,3.0
1108,4,5596,BRISEFER,,1.0
1109,8,5596,BRISEFER,,1.0
1110,9,5596,BRISEFER,,1.0
1111,7,5701,BRISEFER,,2.0
1112,1,5871,BRISEFER,,1.0
1113,2,5871,BRISEFER,,2.0
1114,3,5871,BRISEFER,,3.0
1115,4,5871,BRISEFER,,4.0
1116,9,5871,BRISEFER,,3.0
1117,10,5871,BRISEFER,,2.0
1118,1,5873,BRISEFER,,2.0
1119,2,5873,BRISEFER,,2.0
1120,3,5873,BRISEFER,,1.0
1121,6,5873,BRISEFER,,2.0
1122,7,5873,BRISEFER,,2.0
1123,8,5873,BRISEFER,,2.0
1124,3,6377,BRISEFER,,2.0
1125,7,6378,BRISEFER,,1.0
1126,8,6378,BRISEFER,,1.0
1127,8,6723,BRISEFER,,1.0
1128,4,6879,BRISEFER,,1.0
1129,6,6879,BRISEFER,,3.0
1130,2,7046,BRISEFER,,1.0
1131,7,7046,BRISEFER,,2.0
1132,8,7046,BRISEFER,,1.0
1133,2,7081,BRISEFER,,1.0
1134,3,7081,BRISEFER,,3.0
1135,4,7081,BRISEFER,,4.0
1136,7,7081,BRISEFER,,2.0
1137,9,7081,BRISEFER,,1.0
1138,2,7147,BRISEFER,,6.0
1139,3,7147,BRISEFER,,8.0
1140,4,7147,BRISEFER,,2.0
1141,6,7147,BRISEFER,,5.0
1142,7,7147,BRISEFER,,2.0
1143,10,7147,BRISEFER,,1.0
1144,8,7148,BRISEFER,,1.0
1145,1,7202,BRISEFER,,17.0
1146,2,7202,BRISEFER,,3.0
1147,3,7202,BRISEFER,,23.0
1148,4,7202,BRISEFER,,30.0
1149,6,7202,BRISEFER,,48.0
1150,7,7202,BRISEFER,,41.0
1151,8,7202,BRISEFER,,31.0
1152,9,7202,BRISEFER,,25.0
1153,10,7202,BRISEFER,,31.0
1154,5,7202,BRISEFER,,13.0
1155,4,7207,BRISEFER,,1.0
1156,3,7218,BRISEFER,,1.0
1157,6,7218,BRISEFER,,1.0
1158,7,7218,BRISEFER,,4.0
1159,9,7218,BRISEFER,,1.0
1160,2,7221,BRISEFER,,1.0
1161,2,7222,BRISEFER,,2.0
1162,3,7222,BRISEFER,,3.0
1163,4,7222,BRISEFER,,2.0
1164,8,7222,BRISEFER,,3.0
1165,9,7222,BRISEFER,,3.0
1166,5,7226,BRISEFER,,1.0
1167,6,7226,BRISEFER,,1.0
1168,7,7222,BRISEFER,,5.0
1169,3,7229,BRISEFER,,1.0
1170,3,7301,BRISEFER,,2.0
1171,5,7301,BRISEFER,,2.0
1172,6,7301,BRISEFER,,1.0
1173,8,7301,BRISEFER,,1.0
1174,4,7313,BRISEFER,,1.0
1175,9,7365,BRISEFER,,10.0
1176,1,7387,BRISEFER,,4.0
1177,2,7387,BRISEFER,,5.0
1178,3,7387,BRISEFER,,11.0
1179,4,7387,BRISEFER,,12.0
1180,6,7387,BRISEFER,,13.0
1181,7,7387,BRISEFER,,27.0
1182,8,7387,BRISEFER,,3.0
1183,10,7387,BRISEFER,,2.0
1184,6,7398,BRISEFER,,1.0
1185,7,7786,BRISEFER,,1.0
1186,9,7786,BRISEFER,,1.0
1187,10,7786,BRISEFER,,1.0
1188,7,7894,BRISEFER,,2.0
1189,2,7913,BRISEFER,,1.0
1190,6,8000,BRISEFER,,1.0
1191,7,8000,BRISEFER,l,1.0
1192,3,8061,BRISEFER,,3.0
1193,7,8061,BRISEFER,,9.0
1194,8,8061,BRISEFER,,1.0
1195,9,8061,BRISEFER,,2.0
1196,10,8061,BRISEFER,,1.0
1197,1,8064,BRISEFER,,1.0
1198,2,8064,BRISEFER,,1.0
1199,3,8064,BRISEFER,,3.0
1200,4,8064,BRISEFER,,6.0
1201,6,8064,BRISEFER,,4.0
1202,7,8064,BRISEFER,,3.0
1203,8,8064,BRISEFER,,3.0
1204,6,8137,BRISEFER,,1.0
1205,1,8236,BRISEFER,,1.0
1206,10,8236,BRISEFER,,1.0
1207,5,8540,BRISEFER,,1.0
1208,2,8669,BRISEFER,,3.0
1209,1,8877,BRISEFER,,3.0
1210,2,8877,BRISEFER,,1.0
1211,3,8877,BRISEFER,,10.0
1212,4,8877,BRISEFER,,1.0
1213,6,8877,BRISEFER,,3.0
1214,7,8877,BRISEFER,,1.0
1215,8,8877,BRISEFER,,7.0
1216,9,8877,BRISEFER,,1.0
1217,10,8877,BRISEFER,,1.0
1218,1,8924,BRISEFER,,1.0
1219,2,8924,BRISEFER,,2.0
1220,4,8924,BRISEFER,,2.0
1221,8,8924,BRISEFER,,3.0
1222,9,8924,BRISEFER,,1.0
1223,10,8924,BRISEFER,,3.0
1224,3,9032,BRISEFER,,1.0
1225,5,9032,BRISEFER,,1.0
1226,7,9032,BRISEFER,,2.0
1227,3,43,KORUP,,2.0
1228,1,167,KORUP,,1.0
1229,2,167,KORUP,,1.0
1230,4,167,KORUP,,2.0
1231,5,167,KORUP,,1.0
1232,4,174,KORUP,,1.0
1233,2,319,KORUP,l,1.0
1234,5,322,KORUP,l,1.0
1235,8,379,KORUP,,1.0
1236,1,440,KORUP,,1.0
1237,9,440,KORUP,,1.0
1238,9,464,KORUP,,1.0
1239,5,546,KORUP,l,1.0
1240,6,591,KORUP,l,1.0
1241,4,592,KORUP,l,1.0
1242,7,592,KORUP,l,1.0
1243,8,592,KORUP,l,1.0
1244,1,598,KORUP,l,4.0
1245,5,598,KORUP,l,1.0
1246,5,598,KORUP,l,1.0
1247,8,598,KORUP,l,1.0
1248,10,648,KORUP,,1.0
1249,1,648,KORUP,,2.0
1250,6,665,KORUP,,1.0
1251,3,686,KORUP,,1.0
1252,10,686,KORUP,,1.0
1253,1,825,KORUP,h,3.0
1254,4,825,KORUP,h,1.0
1255,6,825,KORUP,h,1.0
1256,9,825,KORUP,h,1.0
1257,10,825,KORUP,h,2.0
1258,2,894,KORUP,h,1.0
1259,9,894,KORUP,h,1.0
1260,7,1022,KORUP,l,1.0
1261,4,1072,KORUP,l,1.0
1262,4,1965,KORUP,,2.0
1263,6,1965,KORUP,,1.0
1264,10,2458,KORUP,,1.0
1265,2,2610,KORUP,,1.0
1266,1,2694,KORUP,l,1.0
1267,1,2694,KORUP,l,1.0
1268,2,2695,KORUP,l,1.0
1269,4,2696,KORUP,l,2.0
1270,1,2739,KORUP,l,1.0
1271,7,2739,KORUP,l,1.0
1272,10,2739,KORUP,l,1.0
1273,2,3016,KORUP,l,1.0
1274,4,3016,KORUP,l,1.0
1275,10,3016,KORUP,l,1.0
1276,4,3017,KORUP,l,1.0
1277,6,3092,KORUP,l,1.0
1278,10,3154,KORUP,,1.0
1279,2,3206,KORUP,,1.0
1280,8,3212,KORUP,,2.0
1281,1,3215,KORUP,,1.0
1282,9,3215,KORUP,,2.0
1283,1,3453,KORUP,,1.0
1284,1,3453,KORUP,,1.0
1285,3,3453,KORUP,,1.0
1286,6,3453,KORUP,,1.0
1287,4,3556,KORUP,,1.0
1288,5,3556,KORUP,,1.0
1289,10,3556,KORUP,,2.0
1290,2,3559,KORUP,,1.0
1291,8,3559,KORUP,,1.0
1292,3,3592,KORUP,,1.0
1293,1,3651,KORUP,,1.0
1294,4,3651,KORUP,,1.0
1295,5,3651,KORUP,,1.0
1296,7,3651,KORUP,,1.0
1297,8,3651,KORUP,,2.0
1298,9,3651,KORUP,,1.0
1299,5,3687,KORUP,,1.0
1300,6,3687,KORUP,,1.0
1301,3,3688,KORUP,,1.0
1302,4,3688,KORUP,,1.0
1303,4,3708,KORUP,,1.0
1304,6,3708,KORUP,,1.0
1305,7,3708,KORUP,,1.0
1306,3,3711,KORUP,,2.0
1307,2,3763,KORUP,,1.0
1308,7,3775,KORUP,,1.0
1309,3,3820,KORUP,,2.0
1310,1,3909,KORUP,,1.0
1311,2,3909,KORUP,,2.0
1312,6,3909,KORUP,,1.0
1313,8,3909,KORUP,,2.0
1314,10,3909,KORUP,,4.0
1315,7,3912,KORUP,,2.0
1316,9,3912,KORUP,,1.0
1317,1,3915,KORUP,,1.0
1318,5,3920,KORUP,,1.0
1319,10,3924,KORUP,l,2.0
1320,5,3927,KORUP,,1.0
1321,6,3928,KORUP,,1.0
1322,9,3928,KORUP,,1.0
1323,1,3929,KORUP,l,1.0
1324,6,3929,KORUP,l,1.0
1325,2,3930,KORUP,,1.0
1326,3,3930,KORUP,,1.0
1327,4,3930,KORUP,,1.0
1328,8,3930,KORUP,,1.0
1329,8,3954,KORUP,,1.0
1330,6,3955,KORUP,,1.0
1331,7,3955,KORUP,,1.0
1332,2,3980,KORUP,,1.0
1333,9,3980,KORUP,,1.0
1334,1,4058,KORUP,l,1.0
1335,6,4062,KORUP,,1.0
1336,3,4078,KORUP,,1.0
1337,2,4107,KORUP,l,1.0
1338,3,4107,KORUP,l,1.0
1339,5,4107,KORUP,l,1.0
1340,6,4107,KORUP,l,1.0
1341,6,4107,KORUP,l,1.0
1342,10,4107,KORUP,l,2.0
1343,2,4170,KORUP,,1.0
1344,5,4170,KORUP,,1.0
1345,3,4393,KORUP,l,1.0
1346,6,4394,KORUP,l,1.0
1347,7,4398,KORUP,l,1.0
1348,5,4399,KORUP,l,1.0
1349,3,4401,KORUP,l,1.0
1350,1,4407,KORUP,l,1.0
1351,7,4632,KORUP,,1.0
1352,10,4809,KORUP,,1.0
1353,9,4861,KORUP,,1.0
1354,2,4999,KORUP,l,1.0
1355,7,4999,KORUP,l,1.0
1356,1,5032,KORUP,l,1.0
1357,2,5035,KORUP,l,1.0
1358,2,5157,KORUP,,1.0
1359,8,5157,KORUP,,1.0
1360,6,5159,KORUP,,1.0
1361,8,5253,KORUP,,1.0
1362,10,5253,KORUP,,1.0
1363,2,5542,KORUP,,1.0
1364,7,5542,KORUP,,1.0
1365,10,5568,KORUP,l,1.0
1366,5,5626,KORUP,l,1.0
1367,7,5626,KORUP,l,2.0
1368,9,5626,KORUP,l,2.0
1369,10,6042,KORUP,,2.0
1370,6,6211,KORUP,,1.0
1371,7,6211,KORUP,,1.0
1372,5,6212,KORUP,,2.0
1373,2,6292,KORUP,l,1.0
1374,1,6306,KORUP,,6.0
1375,3,6306,KORUP,,15.0
1376,4,6306,KORUP,,9.0
1377,5,6306,KORUP,,9.0
1378,6,6306,KORUP,,3.0
1379,10,6382,KORUP,,1.0
1380,5,6660,KORUP,,1.0
1381,8,6698,KORUP,,1.0
1382,6,6708,KORUP,,1.0
1383,4,6712,KORUP,,1.0
1384,5,6712,KORUP,,1.0
1385,9,6817,KORUP,,1.0
1386,1,6818,KORUP,,1.0
1387,3,6818,KORUP,,1.0
1388,4,6818,KORUP,,1.0
1389,7,7324,KORUP,,1.0
1390,8,7324,KORUP,,1.0
1391,9,7324,KORUP,,2.0
1392,10,7324,KORUP,,1.0
1393,6,7330,KORUP,,1.0
1394,8,7354,KORUP,,1.0
1395,3,7429,KORUP,,2.0
1396,10,7429,KORUP,,1.0
1397,4,7430,KORUP,,2.0
1398,5,7806,KORUP,,1.0
1399,6,7806,KORUP,,1.0
1400,2,7897,KORUP,,1.0
1401,6,7900,KORUP,,1.0
1402,7,7912,KORUP,l,2.0
1403,4,7998,KORUP,,1.0
1404,4,8154,KORUP,,2.0
1405,5,8154,KORUP,,1.0
1406,4,8163,KORUP,l,1.0
1407,10,8164,KORUP,l,1.0
1408,1,8171,KORUP,,1.0
1409,9,8204,KORUP,,1.0
1410,9,8204,KORUP,,1.0
1411,6,8372,KORUP,,1.0
1412,6,8375,KORUP,l,1.0
1413,3,8402,KORUP,,1.0
1414,5,8402,KORUP,,1.0
1415,1,8422,KORUP,,1.0
1416,3,8585,KORUP,,1.0
1417,1,8680,KORUP,,3.0
1418,2,8680,KORUP,,1.0
1419,5,8680,KORUP,,1.0
1420,5,8680,KORUP,,1.0
1421,6,8680,KORUP,,1.0
1422,7,8680,KORUP,,1.0
1423,8,8680,KORUP,,1.0
1424,8,8680,KORUP,,1.0
1425,9,8680,KORUP,,1.0
1426,10,8680,KORUP,,2.0
1427,2,8867,KORUP,,4.0
1428,3,8867,KORUP,,2.0
1429,7,8867,KORUP,,2.0
1430,8,8867,KORUP,,1.0
1431,1,9043,KORUP,,1.0
1432,2,9043,KORUP,,4.0
1433,6,9043,KORUP,,5.0
1434,7,9043,KORUP,,2.0
1435,9,9043,KORUP,,1.0
1436,1,9050,KORUP,,1.0
1437,3,9050,KORUP,,1.0
1438,9,9053,KORUP,,1.0
1439,1,9182,KORUP,,2.0
1440,6,9182,KORUP,,1.0
1441,7,9182,KORUP,,2.0
1442,9,9182,KORUP,,2.0
1443,1,9188,KORUP,,1.0
1444,4,9188,KORUP,,1.0
1445,5,9188,KORUP,,1.0
1446,7,9188,KORUP,,1.0
1447,9,9188,KORUP,,1.0
1448,9,9206,KORUP,,3.0
1449,6,9208,KORUP,,1.0
1450,8,9208,KORUP,,2.0
1451,9,9208,KORUP,,1.0
1452,10,9208,KORUP,,1.0
1453,1,9209,KORUP,,3.0
1454,2,9209,KORUP,,6.0
1455,3,9209,KORUP,,3.0
1456,5,9209,KORUP,,5.0
1457,6,9209,KORUP,,1.0
1458,7,9209,KORUP,,5.0
1459,8,9209,KORUP,,4.0
1460,10,9209,KORUP,,2.0
1461,1,9210,KORUP,,2.0
1462,5,9210,KORUP,,2.0
1463,7,9210,KORUP,,2.0
1464,8,9210,KORUP,,1.0
1465,9,9210,KORUP,,3.0
1466,10,9210,KORUP,,6.0
1467,1,9211,KORUP,,1.0
1468,3,9255,KORUP,,1.0
1469,4,9255,KORUP,,1.0
1470,5,9255,KORUP,,2.0
1471,9,9255,KORUP,,1.0
1472,2,9368,KORUP,,1.0
1473,2,9618,KORUP,,1.0
1474,4,9618,KORUP,,1.0
1475,8,9618,KORUP,,1.0
1476,10,9618,KORUP,,2.0
1477,9,9663,KORUP,,1.0
1478,1,9672,KORUP,,1.0
1479,4,9672,KORUP,,2.0
1480,7,9672,KORUP,,3.0
1481,8,9672,KORUP,,1.0
1482,9,9672,KORUP,,3.0
1483,4,9675,KORUP,,1.0
1484,10,9705,KORUP,l,1.0
1485,1,19,MAKOKOU1,,1.0
1486,9,19,MAKOKOU1,,1.0
1487,6,142,MAKOKOU1,,1.0
1488,3,164,MAKOKOU1,,1.0
1489,4,209,MAKOKOU1,,1.0
1490,8,209,MAKOKOU1,,2.0
1491,4,279,MAKOKOU1,l,1.0
1492,2,378,MAKOKOU1,,3.0
1493,3,378,MAKOKOU1,,1.0
1494,5,378,MAKOKOU1,,1.0
